index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,labor_productivity,offered_wage,desired_output,desired_output_value,expected_sales,output,inventory,inventory_t_1,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,capital_stock,desired_perc_inv,perc_inv,mark_up,capacity_utilization,capital_labor_ratio,capital_productivity
771,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbc6e160>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbca0310>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
772,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc40e50>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbc99a00>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
773,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5751344806067861,<agents_accounting.GoodOrService object at 0x7fd0dbc7e670>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbca4220>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
774,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc69040>,40.15120178360899,40.11562537999627,<agents_accounting.GoodOrService object at 0x7fd0dbc4ea90>,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
775,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5853421310903945,<agents_accounting.GoodOrService object at 0x7fd0dbc4ea30>,39.61082988757113,39.712038250789675,<agents_accounting.GoodOrService object at 0x7fd0dbced850>,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
776,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc40ee0>,39.85199368740601,39.8831572204982,<agents_accounting.GoodOrService object at 0x7fd0dbc5b4f0>,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
777,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5794131652922901,<agents_accounting.GoodOrService object at 0x7fd0dbc62cd0>,40.20076395176399,40.21216234036481,<agents_accounting.GoodOrService object at 0x7fd0dbcf1d30>,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
778,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5798307644517249,<agents_accounting.GoodOrService object at 0x7fd0dbc6e370>,39.706667365181886,39.86207909231131,<agents_accounting.GoodOrService object at 0x7fd0dbc7ea00>,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
779,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbc85310>,40.30717852415012,40.477695589264854,<agents_accounting.GoodOrService object at 0x7fd0dbc48c40>,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
780,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbcf1fa0>,39.78938967014617,39.60675471904451,<agents_accounting.GoodOrService object at 0x7fd0dbcb5250>,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
781,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbc3a430>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbc99c40>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
782,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc696a0>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbc4e310>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
783,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5751344806067861,<agents_accounting.GoodOrService object at 0x7fd0dbc5bd30>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbc4e040>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
784,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc6e790>,40.15120178360899,40.11562537999627,<agents_accounting.GoodOrService object at 0x7fd0dbcdf130>,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
785,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5853421310903945,<agents_accounting.GoodOrService object at 0x7fd0dbc623a0>,39.61082988757113,39.712038250789675,<agents_accounting.GoodOrService object at 0x7fd0dbc4e700>,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
786,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbcf57f0>,39.85199368740601,39.8831572204982,<agents_accounting.GoodOrService object at 0x7fd0dbc4e1c0>,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
787,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5794131652922901,<agents_accounting.GoodOrService object at 0x7fd0dbca0c40>,40.20076395176399,40.21216234036481,<agents_accounting.GoodOrService object at 0x7fd0dbcb3190>,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
788,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5798307644517249,<agents_accounting.GoodOrService object at 0x7fd0dbc6ebe0>,39.706667365181886,39.86207909231131,<agents_accounting.GoodOrService object at 0x7fd0dbc48cd0>,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
789,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbcf5760>,40.30717852415012,40.477695589264854,<agents_accounting.GoodOrService object at 0x7fd0dbc5b940>,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
790,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc69d00>,39.78938967014617,39.60675471904451,<agents_accounting.GoodOrService object at 0x7fd0dbce9760>,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
791,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbc69bb0>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbc69340>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
792,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc6e430>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbca09a0>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
793,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5751344806067861,<agents_accounting.GoodOrService object at 0x7fd0dbcf11f0>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbc4ecd0>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
794,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc74250>,40.15120178360899,40.11562537999627,<agents_accounting.GoodOrService object at 0x7fd0dbca67f0>,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
795,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5853421310903945,<agents_accounting.GoodOrService object at 0x7fd0dbcf56d0>,39.61082988757113,39.712038250789675,<agents_accounting.GoodOrService object at 0x7fd0dbcb5df0>,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
796,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc40760>,39.85199368740601,39.8831572204982,<agents_accounting.GoodOrService object at 0x7fd0dbc99fa0>,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
797,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5794131652922901,<agents_accounting.GoodOrService object at 0x7fd0dbc6e2b0>,40.20076395176399,40.21216234036481,<agents_accounting.GoodOrService object at 0x7fd0dbcf5f40>,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
798,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5798307644517249,<agents_accounting.GoodOrService object at 0x7fd0dbc6e9a0>,39.706667365181886,39.86207909231131,<agents_accounting.GoodOrService object at 0x7fd0dbc74340>,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
799,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbc7eeb0>,40.30717852415012,40.477695589264854,<agents_accounting.GoodOrService object at 0x7fd0dbc5bac0>,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
800,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc6e3d0>,39.78938967014617,39.60675471904451,<agents_accounting.GoodOrService object at 0x7fd0dbc40d90>,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
801,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbce9520>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbced910>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
802,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc7e520>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbcb3820>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
803,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5751344806067861,<agents_accounting.GoodOrService object at 0x7fd0dbc62ca0>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbc5bd90>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
804,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc6ee50>,40.15120178360899,40.11562537999627,<agents_accounting.GoodOrService object at 0x7fd0dbc402e0>,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
805,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5853421310903945,<agents_accounting.GoodOrService object at 0x7fd0dbc408b0>,39.61082988757113,39.712038250789675,<agents_accounting.GoodOrService object at 0x7fd0dbca0d90>,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
806,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc69be0>,39.85199368740601,39.8831572204982,<agents_accounting.GoodOrService object at 0x7fd0dbcb5a00>,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
807,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5794131652922901,<agents_accounting.GoodOrService object at 0x7fd0dbc62550>,40.20076395176399,40.21216234036481,<agents_accounting.GoodOrService object at 0x7fd0dbced820>,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
808,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5842765652678327,<agents_accounting.GoodOrService object at 0x7fd0dbc6e280>,39.706667365181886,39.86207909231131,<agents_accounting.GoodOrService object at 0x7fd0dbc7efd0>,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
809,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbca0550>,40.30717852415012,40.477695589264854,<agents_accounting.GoodOrService object at 0x7fd0dbce98b0>,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
810,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc69610>,39.78938967014617,39.60675471904451,<agents_accounting.GoodOrService object at 0x7fd0dbcc9370>,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
811,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbc74ee0>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbc74910>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
812,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc62370>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbc79160>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
813,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5751344806067861,<agents_accounting.GoodOrService object at 0x7fd0dbc62f10>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbc74d30>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
814,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc40220>,40.15120178360899,40.11562537999627,<agents_accounting.GoodOrService object at 0x7fd0dbc691c0>,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
815,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5853421310903945,<agents_accounting.GoodOrService object at 0x7fd0dbc62fa0>,39.61082988757113,39.712038250789675,<agents_accounting.GoodOrService object at 0x7fd0dbcc9340>,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
816,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbca4880>,39.85199368740601,39.8831572204982,<agents_accounting.GoodOrService object at 0x7fd0dbca4610>,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
817,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5794131652922901,<agents_accounting.GoodOrService object at 0x7fd0dbc62af0>,40.20076395176399,40.21216234036481,<agents_accounting.GoodOrService object at 0x7fd0dbced5b0>,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
818,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5842765652678327,<agents_accounting.GoodOrService object at 0x7fd0dbc3af70>,39.706667365181886,39.86207909231131,<agents_accounting.GoodOrService object at 0x7fd0dbca0d60>,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
819,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbc69b80>,40.30717852415012,40.477695589264854,<agents_accounting.GoodOrService object at 0x7fd0dbc3a910>,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
820,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc69af0>,39.78938967014617,39.60675471904451,<agents_accounting.GoodOrService object at 0x7fd0dbca0a60>,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
821,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5793672066776896,<agents_accounting.GoodOrService object at 0x7fd0dbc48be0>,40.24837866370886,39.84314207466094,<agents_accounting.GoodOrService object at 0x7fd0dbce9a90>,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
822,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc744f0>,39.920290113126335,39.99492030620634,<agents_accounting.GoodOrService object at 0x7fd0dbc5ba60>,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
823,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5798307644517249,<agents_accounting.GoodOrService object at 0x7fd0dbc69880>,40.523704200822365,40.42590669014932,<agents_accounting.GoodOrService object at 0x7fd0dbc99b50>,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
